,UserID,MovieID,y,Gender,Age,Occupation,Title,Genres,Year
9226,1266,313,0,1,2,4,"[1684, 242, 1]","[16, 10]",76
9227,1266,2593,0,1,2,4,"[743, 1, 157, 3429]",[2],76
9228,1266,2754,0,1,2,4,"[3563, 981]",[6],69
9229,1266,3567,0,1,2,4,"[4266, 4267]",[2],81
9230,1266,2766,0,1,2,4,"[88, 2, 3568, 3569, 1]","[2, 1]",80
9231,1266,2769,1,1,2,4,"[1336, 1]","[11, 15]",81
9232,1266,30,0,1,2,4,"[527, 1437, 528, 3, 528, 528, 1438, 1439, 1440]",[1],77
9233,1266,3716,0,1,2,4,"[588, 171]","[3, 11]",69
9234,1266,3719,0,1,2,4,"[4390, 4391, 56]","[2, 5]",82
9235,1266,3580,0,1,2,4,"[44, 76, 1, 4278]",[1],82
9236,1266,3736,1,1,2,4,"[23, 1408, 1]",[1],33
9237,1266,3597,0,1,2,4,[4298],[2],82
9238,1266,1056,0,1,2,4,[2292],[1],78
9239,1266,3746,1,1,2,4,"[428, 15, 4410, 28, 378, 4411]","[1, 12]",82
9240,1266,77,1,1,2,4,"[1477, 1478]",[13],77
9241,1266,3756,0,1,2,4,"[185, 4421, 1]",[1],82
9242,1266,3759,0,1,2,4,"[4423, 5, 4424, 238]","[16, 10, 14]",29
9243,1266,80,1,1,2,4,"[69, 1481, 1, 1482, 1483]",[1],77
9244,1266,3902,0,1,2,4,"[1415, 4, 4543, 1415, 343, 4544]",[1],81
9245,1266,3909,0,1,2,4,"[71, 8, 467]","[2, 5]",82
9246,1266,3912,0,1,2,4,[293],"[2, 1]",82
9247,1266,3775,0,1,2,4,"[532, 4436, 342]","[16, 10, 14]",28
9248,1266,3776,0,1,2,4,"[1230, 27]","[16, 10, 14]",30
9249,1266,564,0,1,2,4,[1878],[2],76
9250,1266,568,1,1,2,4,"[1881, 8, 1, 108]","[2, 1]",75
9251,1266,3787,1,1,2,4,"[4445, 4446]",[2],81
9252,1267,1415,0,1,2,15,"[655, 2579, 62]","[11, 1, 5]",78
9253,1267,1809,1,1,2,15,"[2847, 2848]","[2, 11, 1]",79
9254,1267,643,0,1,2,15,"[1949, 57, 952, 1950, 1951]",[2],78
9255,1267,811,1,1,2,15,"[1007, 1008, 138]",[2],76
9256,1267,860,1,1,2,15,"[1020, 1020, 148, 1007, 1008, 138]",[2],76
9257,1267,117,0,1,2,15,"[100, 1523, 1524, 1]",[11],77
9258,1267,2704,0,1,2,15,"[338, 8, 1, 358, 1, 62, 1323, 746, 1324, 3525]","[1, 5]",73
9259,1268,2238,1,1,5,2,"[111, 3148, 3149, 3150]","[2, 1]",58
9260,1268,2285,1,1,5,2,[535],[1],50
9261,1268,2665,1,1,5,2,"[143, 476, 1, 522, 3481]","[8, 9]",38
9262,1268,1337,1,1,5,2,"[126, 2523, 1]",[6],27
9263,1268,3121,1,1,5,2,"[3882, 3883, 1]",[19],35
9264,1268,128,1,1,5,2,"[1537, 128]",[13],76
9265,1268,2939,1,1,5,2,[712],"[1, 4]",35
9266,1270,3459,1,1,2,6,[4173],"[1, 6]",68
9267,1270,3822,0,1,2,6,"[59, 8, 1, 358, 1, 15, 1085, 973, 31, 1324]","[1, 5]",81
9268,1270,3823,1,1,2,6,[473],[1],81
9269,1271,2499,1,0,4,6,"[189, 3351, 3352, 3353]",[2],80
9270,1271,609,0,0,4,6,"[943, 328, 10, 56, 4, 1916, 1917]","[7, 10]",78
9271,1271,1547,1,0,4,6,[2685],"[10, 1]",79
9272,1271,1582,0,0,4,6,"[102, 144]","[7, 10]",79
9273,1273,583,1,1,3,2,"[438, 930, 1903, 1904]","[2, 1]",76
9274,1273,2618,0,1,3,2,"[842, 1]",[2],79
9275,1273,3276,0,1,3,2,"[203, 4026]",[2],82
9276,1273,2493,1,1,3,2,"[3346, 1]",[1],79
9277,1273,2874,0,1,3,2,"[1351, 97, 1]",[2],39
9278,1273,619,0,1,3,2,[844],[2],78
9279,1273,633,1,1,3,2,"[1939, 780, 44]",[2],77
9280,1273,152,0,1,3,2,"[1563, 1]",[6],77
9281,1273,1910,1,1,3,2,"[11, 592, 63]","[3, 2, 11]",79
9282,1274,3947,1,1,4,7,"[110, 1418]",[4],53
9283,1274,3021,0,1,4,7,"[3785, 1]",[6],63
9284,1274,751,1,1,4,7,[2048],[2],74
9285,1274,755,1,1,4,7,[2052],"[10, 1]",32
9286,1274,2238,0,1,4,7,"[111, 3148, 3149, 3150]","[2, 1]",58
9287,1274,769,0,1,4,7,"[2066, 2067, 326, 5, 458]",[13],78
9288,1274,925,1,1,4,7,"[185, 2209]","[7, 5]",29
9289,1274,3069,1,1,4,7,"[641, 2, 3822, 3823, 8, 7, 4, 1, 137, 3824, 1]",[1],54
9290,1274,935,1,1,4,7,"[466, 2215, 1]","[2, 14]",35
9291,1274,3218,0,1,4,7,[306],[1],73
9292,1274,3223,1,1,4,7,"[3974, 40, 3975, 3]",[1],67
9293,1274,3224,1,1,4,7,"[71, 4, 1, 3976, 3977, 66, 3978]",[1],46
9294,1274,2425,1,1,4,7,"[648, 1]",[11],80
9295,1274,2285,1,1,4,7,[535],[1],50
9296,1274,3092,1,1,4,7,[3861],[1],44
9297,1274,3241,0,1,4,7,"[1016, 1, 3996]",[2],81
9298,1274,2440,1,1,4,7,"[252, 29, 4, 121]",[1],80
9299,1274,3415,1,1,4,7,"[681, 1, 4148]",[1],57
9300,1274,3419,1,1,4,7,"[240, 14, 1072]","[2, 11]",52
9301,1274,2632,1,1,4,7,"[3469, 3470, 1, 3471, 3472, 887, 3473]",[1],47
9302,1274,3292,1,1,4,7,"[23, 4047, 1]",[19],37
9303,1274,2493,1,1,4,7,"[3346, 1]",[1],79
9304,1274,3456,1,1,4,7,"[318, 2, 121, 1, 4168, 263, 4169]",[1],81
9305,1274,241,0,1,4,7,[1634],"[10, 1]",77
9306,1274,1859,1,1,4,7,"[1120, 2, 2884]",[1],79
9307,1274,2824,1,1,4,7,"[8, 1, 3604]",[13],81
9308,1274,1889,1,1,4,7,[2902],[4],79
9309,1274,3637,1,1,4,7,"[4332, 4333, 974, 1409, 4334]",[1],67
9310,1274,3496,1,1,4,7,"[1076, 4210]",[1],70
9311,1274,1893,1,1,4,7,"[196, 548]",[1],78
9312,1274,3645,1,1,4,7,"[4340, 16, 282, 6, 736, 4341, 28, 282, 331, 736]",[1],44
9313,1274,2847,1,1,4,7,"[406, 113, 698, 289]",[1],21
9314,1274,3655,0,1,4,7,"[4353, 68, 15, 1377, 4354]",[1],55
9315,1274,2853,0,1,4,7,"[1349, 3, 45, 3, 272, 346, 272, 478, 682]",[6],59
9316,1274,3808,1,1,4,7,"[40, 304, 15, 4460]","[1, 12]",43
9317,1274,2897,1,1,4,7,"[5, 1, 3672, 3673, 8, 263, 15, 3674, 3675]","[2, 12]",66
9318,1274,495,1,1,4,7,"[4, 1, 1818, 2, 1, 912, 913, 66, 1819]",[1],58
9319,1274,645,1,1,4,7,"[1952, 953, 1953]",[1],77
9320,1274,808,1,1,4,7,[1006],"[7, 10]",78
9321,1274,668,1,1,4,7,"[1972, 1973]",[1],37
9322,1274,669,1,1,4,7,[1974],[1],38
9323,1274,3888,1,1,4,7,"[4533, 678]","[1, 5]",82
9324,1274,670,1,1,4,7,"[52, 2, 1975, 1, 1976, 1977]",[1],41
9325,1274,823,1,1,4,7,"[2129, 15]",[1],49
9326,1274,680,0,1,4,7,[1986],"[8, 9]",47
9327,1274,1504,1,1,4,7,"[696, 2650]",[1],78
9328,1274,3118,1,1,4,7,[3876],[1],81
9329,1274,3140,1,1,4,7,"[60, 3896, 1]",[2],5
9330,1274,2345,1,1,4,7,"[311, 1099]",[1],68
9331,1274,3338,1,1,4,7,"[14, 46, 4083]",[13],71
9332,1274,1922,1,1,4,7,[718],[1],80
9333,1274,2585,1,1,4,7,"[338, 2, 1, 3420, 557, 1, 505, 3421, 742, 3422, 3423]","[1, 5]",80
9334,1274,3532,1,1,4,7,"[617, 14, 308, 331, 4233, 15, 4234]",[2],13
9335,1274,1932,0,1,4,7,"[75, 2927, 1]",[14],18
9336,1274,2744,1,1,4,7,[3558],[1],68
9337,1274,3547,1,1,4,7,"[4247, 44, 159, 4248]",[1],69
9338,1274,2905,1,1,4,7,[3678],"[3, 7]",44
9339,1274,3737,0,1,4,7,"[4401, 274, 1, 4402]","[1, 18]",44
9340,1274,3739,1,1,4,7,"[248, 4, 121]","[2, 5]",14
9341,1274,1202,1,1,4,7,"[2421, 5, 11]",[2],69
9342,1274,3746,1,1,4,7,"[428, 15, 4410, 28, 378, 4411]","[1, 12]",82
9343,1274,3900,1,1,4,7,"[625, 5, 4541, 4, 1153]","[2, 1]",82
9344,1274,3903,1,1,4,7,[4545],[1],82
9345,1275,2894,1,1,5,17,[605],"[1, 5]",81
9346,1277,220,0,0,1,0,"[842, 1615]",[6],77
9347,1279,715,0,1,3,1,"[2011, 8, 1, 972, 1, 2012, 973, 31, 974, 31]",[1],77
9348,1279,3010,0,1,3,1,[3777],[1],81
9349,1279,764,0,1,3,1,[944],"[1, 5]",77
9350,1279,2400,1,1,3,1,[3286],"[10, 1]",71
9351,1279,2276,1,1,3,1,"[1273, 731, 180, 3182, 3]",[1],80
9352,1279,987,0,1,3,1,[2241],"[1, 5]",79
9353,1279,2609,1,1,3,1,"[32, 2, 3444, 1, 3445, 3446]",[1],78
9354,1279,2610,1,1,3,1,"[60, 1232]",[1],81
9355,1279,1814,1,1,3,1,"[1207, 586, 2851, 3]",[1],80
9356,1279,241,0,1,3,1,[1634],"[10, 1]",77
9357,1279,1880,0,1,3,1,"[2896, 329]",[1],79
9358,1279,270,0,1,3,1,"[9, 131]","[1, 5]",76
9359,1279,271,0,1,3,1,"[857, 1658]",[1],77
9360,1279,1893,0,1,3,1,"[196, 548]",[1],78
9361,1279,2873,0,1,3,1,"[3652, 8, 1, 358]","[1, 15, 5]",80
9362,1279,2885,0,1,3,1,[3662],"[1, 5]",81
9363,1279,619,0,1,3,1,[844],[2],78
9364,1279,1180,0,1,3,1,"[2405, 13, 663]",[2],73
9365,1279,803,1,1,3,1,"[530, 5, 1004]",[5],78
9366,1279,807,0,1,3,1,"[2113, 4, 80, 2114, 1005, 28, 80, 62]","[2, 5]",77
9367,1279,2175,1,1,3,1,"[3100, 3101]","[1, 5]",79
9368,1279,1545,0,1,3,1,[2683],[1],78
9369,1279,3310,1,1,3,1,"[81, 1]",[3],3
9370,1279,1739,0,1,3,1,"[51, 2806, 93, 449, 8, 2807, 211]","[3, 10]",80
9371,1279,2544,0,1,3,1,"[268, 2, 422, 1, 236, 3385, 28, 15, 3386]",[1],80
9372,1279,146,0,1,3,1,"[1555, 1556, 161, 1]","[7, 10]",77
9373,1279,2704,0,1,3,1,"[338, 8, 1, 358, 1, 62, 1323, 746, 1324, 3525]","[1, 5]",73
9374,1279,2708,0,1,3,1,"[511, 253, 43, 3531, 3532]",[5],80
9375,1279,2711,0,1,3,1,"[13, 18, 207, 402]",[1],81
9376,1279,1922,0,1,3,1,[718],[1],80
9377,1279,2585,1,1,3,1,"[338, 2, 1, 3420, 557, 1, 505, 3421, 742, 3422, 3423]","[1, 5]",80
9378,1279,321,0,1,3,1,"[1694, 5, 202, 1695, 570, 202]",[1],75
9379,1279,2594,0,1,3,1,"[889, 159, 182, 3430, 505, 3431]","[1, 5, 8, 9]",79
9380,1279,365,0,1,3,1,"[26, 1734]",[1],75
9381,1279,49,1,1,3,1,"[155, 17, 39, 381]","[1, 5]",77
9382,1279,55,0,1,3,1,[1453],[1],77
9383,1281,583,0,1,2,19,"[438, 930, 1903, 1904]","[2, 1]",76
9384,1281,1437,0,1,2,19,"[2596, 215, 1]",[1],75
9385,1281,2607,1,1,2,19,"[110, 673]",[1],80
9386,1281,202,0,1,2,19,"[837, 1594]","[1, 5]",77
9387,1281,211,0,1,2,19,"[1606, 1607, 1]",[1],76
9388,1281,1879,0,1,2,19,"[715, 215, 1]",[1],79
9389,1281,3851,1,1,2,19,"[676, 1, 53, 70, 11, 931]",[2],82
9390,1281,3138,0,1,2,19,"[997, 61]",[1],70
9391,1281,166,0,1,2,19,"[822, 823, 1]","[2, 1]",77
9392,1281,326,1,1,2,19,"[6, 309, 1702]",[1],76
9393,1281,347,0,1,2,19,"[879, 137]",[1],74
9394,1281,528,0,1,2,19,"[1843, 1]",[1],76
9395,1281,563,1,1,2,19,[1877],[1],75
9396,1284,3940,0,1,4,16,"[772, 87, 152, 22, 1]",[6],72
9397,1284,1404,0,1,4,16,"[17, 627, 8, 258]","[11, 1]",79
9398,1284,3947,0,1,4,16,"[110, 1418]",[4],53
9399,1284,2250,0,1,4,16,"[36, 125, 1173]",[1],72
9400,1284,2267,1,1,4,16,"[531, 3176]","[15, 4]",73
9401,1284,2419,0,1,4,16,[3297],"[1, 4]",68
9402,1284,1472,1,1,4,16,"[30, 2, 2627]","[11, 4]",79
9403,1284,2276,1,1,4,16,"[1273, 731, 180, 3182, 3]",[1],80
9404,1284,3230,1,1,4,16,"[856, 1361, 1]",[4],56
9405,1284,2295,0,1,4,16,"[3201, 1]",[2],80
9406,1284,2441,1,1,4,16,"[1291, 1021, 156, 1]","[1, 18]",80
9407,1284,2446,0,1,4,16,"[4, 303]",[4],81
9408,1284,1671,1,1,4,16,[2758],[11],79
9409,1284,2479,0,1,4,16,[3332],"[1, 4]",81
9410,1284,3281,0,1,4,16,"[4031, 4032, 21, 1]",[13],80
9411,1284,2494,0,1,4,16,"[25, 64, 1]",[13],80
9412,1284,1889,1,1,4,16,[2902],[4],79
9413,1284,2835,0,1,4,16,"[1282, 3615]","[3, 4]",81
9414,1284,3664,0,1,4,16,"[214, 150, 282, 1, 119, 722]","[6, 8, 9, 4]",76
9415,1284,487,1,1,4,16,"[1815, 256]","[2, 18]",76
9416,1284,3860,1,1,4,16,"[4510, 1]",[11],81
9417,1284,3898,1,1,4,16,[1390],"[3, 2]",82
9418,1284,2168,1,1,4,16,"[336, 19, 33]","[1, 5]",80
9419,1284,1906,0,1,4,16,"[78, 2913]","[2, 5]",79
9420,1284,2597,0,1,4,16,"[56, 3436]","[2, 5]",81
9421,1284,1798,0,1,4,16,[2844],[4],80
9422,1284,2774,1,1,4,16,"[359, 635, 202]","[2, 5]",81
9423,1284,78,1,1,4,16,"[796, 1479, 1]",[1],77
9424,1284,2963,0,1,4,16,"[228, 1, 32]","[11, 1]",81
9425,1285,3790,1,1,3,4,[1257],[1],82
9426,1285,2073,1,1,3,4,[3020],[2],67
9427,1285,2074,1,1,3,4,"[17, 868, 1, 157, 3021, 361, 3022]",[1],56
9428,1285,2238,1,1,3,4,"[111, 3148, 3149, 3150]","[2, 1]",58
9429,1285,3048,0,1,3,4,"[101, 1, 3801]",[2],63
9430,1285,2255,0,1,3,4,"[100, 3170, 4, 9]",[2],64
9431,1285,3211,1,1,3,4,"[290, 4, 1, 130, 3]",[1],70
9432,1285,3218,1,1,3,4,[306],[1],73
9433,1285,3073,1,1,3,4,"[3830, 1]","[1, 5]",47
9434,1285,2271,0,1,3,4,"[3179, 267]",[1],80
9435,1285,3075,1,1,3,4,[3833],[4],47
9436,1285,2419,0,1,3,4,[3297],"[1, 4]",68
9437,1285,2425,1,1,3,4,"[648, 1]",[11],80
9438,1285,3240,0,1,3,4,"[23, 3995, 1]",[2],81
9439,1285,1642,0,1,3,4,"[382, 98, 3, 45, 3, 501, 794]","[2, 1]",78
9440,1285,987,0,1,3,4,[2241],"[1, 5]",79
9441,1285,3403,0,1,3,4,"[1123, 1, 504]","[1, 4]",62
9442,1285,3416,1,1,3,4,"[604, 1, 31, 4149]",[1],45
9443,1285,3423,1,1,3,4,"[268, 1086]",[1],70
9444,1285,3427,1,1,3,4,"[4156, 4157]",[11],50
9445,1285,2482,1,1,3,4,"[487, 165]","[2, 5]",80
9446,1285,1696,0,1,3,4,[2778],"[1, 12]",79
9447,1285,1856,1,1,3,4,"[2880, 2881]","[13, 14]",80
9448,1285,2659,1,1,3,4,"[24, 424, 16, 198]","[2, 13]",64
9449,1285,1865,1,1,3,4,"[102, 7, 173]",[13],80
9450,1285,269,0,1,3,4,"[13, 165, 18, 561, 1656, 1657]",[1],75
9451,1285,2689,0,1,3,4,"[110, 3507]",[13],81
9452,1285,2691,1,1,3,4,"[208, 2, 3510, 1, 3511, 742, 3512, 3513]",[1],80
9453,1285,443,0,1,3,4,"[899, 98, 12, 1]",[13],76
9454,1285,449,0,1,3,4,"[104, 2, 3, 54, 901]",[2],75
9455,1285,3816,0,1,3,4,"[4465, 21, 1, 15, 4466, 4467]",[1],67
9456,1285,3677,1,1,3,4,[4366],[13],74
9457,1285,3679,1,1,3,4,"[1411, 2, 720, 1412, 1]",[13],63
9458,1285,3680,1,1,3,4,"[1411, 2, 720, 1412, 37, 10, 1, 613, 365, 1]",[13],70
9459,1285,612,1,1,3,4,"[1919, 1]",[2],78
9460,1285,2894,0,1,3,4,[605],"[1, 5]",81
9461,1285,483,0,1,3,4,"[32, 2, 1, 206]",[1],75
9462,1285,2104,1,1,3,4,[3042],[1],64
9463,1285,639,0,1,3,4,"[59, 950]",[2],78
9464,1285,496,0,1,3,4,"[145, 323, 324]","[2, 1, 5]",76
9465,1285,1310,1,1,3,4,[980],[13],78
9466,1285,1365,0,1,3,4,[2546],[1],78
9467,1285,2323,1,1,3,4,"[1165, 1]",[13],80
9468,1285,3127,1,1,3,4,"[478, 397]",[1],81
9469,1285,3128,0,1,3,4,"[3888, 2, 1, 52, 3]",[1],81
9470,1285,2180,1,1,3,4,"[3104, 3105]",[4],48
9471,1285,2189,1,1,3,4,"[11, 437, 3, 553, 3109]",[16],79
9472,1285,1571,1,1,3,4,"[155, 1, 452, 172, 2698, 2699, 92, 2700]","[2, 5]",78
9473,1285,2523,0,1,3,4,[3367],"[1, 4]",59
9474,1285,117,1,1,3,4,"[100, 1523, 1524, 1]",[11],77
9475,1285,119,0,1,3,4,"[545, 23, 545, 26]",[2],77
9476,1285,3192,0,1,3,4,"[3943, 1, 3944]",[1],80
9477,1285,2536,0,1,3,4,"[3375, 519, 3376, 1]",[1],61
9478,1285,3371,1,1,3,4,"[328, 14, 352]",[1],58
9479,1285,2579,0,1,3,4,[3414],[1],80
9480,1285,3539,1,1,3,4,"[4241, 5, 1, 1404, 1]",[13],82
9481,1285,2738,0,1,3,4,"[584, 2, 1, 74]","[2, 1]",68
9482,1285,3395,0,1,3,4,[4131],[2],69
9483,1285,324,0,1,3,4,"[1698, 2, 308, 1]",[2],76
9484,1285,2741,0,1,3,4,"[66, 3554]","[3, 4]",68
9485,1285,3547,1,1,3,4,"[4247, 44, 159, 4248]",[1],69
9486,1285,1006,0,1,3,4,"[2255, 1]",[1],78
9487,1285,335,1,1,3,4,"[1708, 1]","[15, 4]",77
9488,1285,2755,0,1,3,4,"[458, 2, 29]",[1],69
9489,1285,347,1,1,3,4,"[879, 137]",[1],74
9490,1285,3718,0,1,3,4,"[38, 4389]",[13],81
9491,1285,503,0,1,3,4,"[50, 894, 1]",[1],76
9492,1285,369,0,1,3,4,"[105, 1738, 5, 1, 1739, 557]",[1],76
9493,1285,2923,0,1,3,4,"[3700, 466, 3, 45, 3, 3701, 19, 1193]",[2],59
9494,1285,2925,1,1,3,4,"[3705, 1, 157, 3706]",[1],52
9495,1285,2928,0,1,3,4,"[3709, 366, 1]",[1],66
9496,1285,3731,1,1,3,4,"[4399, 106]","[1, 4]",63
9497,1285,3732,1,1,3,4,"[1404, 1]",[6],60
9498,1285,3734,1,1,3,4,"[271, 2, 1, 30]",[1],63
9499,1285,3737,1,1,3,4,"[4401, 274, 1, 4402]","[1, 18]",44
9500,1285,2790,0,1,3,4,"[119, 1338, 1, 3, 45, 3, 680, 22, 1, 119, 1338]",[6],63
9501,1285,1202,1,1,3,4,"[2421, 5, 11]",[2],69
9502,1285,3902,0,1,3,4,"[1415, 4, 4543, 1415, 343, 4544]",[1],81
9503,1285,2035,1,1,3,4,"[2979, 179]","[10, 2]",50
9504,1285,565,0,1,3,4,[1879],[6],74
9505,1285,2047,0,1,3,4,"[2992, 2993, 1]",[10],49
9506,1286,3008,0,1,3,17,"[25, 17]",[4],80
9507,1286,2419,0,1,3,17,[3297],"[1, 4]",68
9508,1286,964,0,1,3,17,"[193, 5, 1, 2228]",[18],29
9509,1286,3311,1,1,3,17,"[7, 16, 4064, 1]",[18],37
9510,1287,3008,1,0,5,7,"[25, 17]",[4],80
9511,1287,3013,0,0,5,7,"[94, 2, 1365, 1366]","[2, 6]",72
9512,1287,1482,0,0,5,7,"[2632, 1]","[2, 1]",78
9513,1287,1631,1,0,5,7,"[703, 1]",[4],79
9514,1287,2609,1,0,5,7,"[32, 2, 3444, 1, 3445, 3446]",[1],78
9515,1287,1860,1,0,5,7,"[2885, 2886]",[1],79
9516,1287,2812,0,0,5,7,"[4, 502, 281]","[3, 4]",81
9517,1287,406,1,0,5,7,"[1767, 206]",[1],76
9518,1287,1898,1,0,5,7,"[264, 99, 1]","[1, 12]",80
9519,1287,621,0,0,5,7,"[13, 616, 583]",[1],75
9520,1287,483,1,0,5,7,"[32, 2, 1, 206]",[1],75
9521,1287,1312,0,0,5,7,"[674, 2511]",[1],78
9522,1287,2708,1,0,5,7,"[511, 253, 43, 3531, 3532]",[5],80
9523,1287,3562,0,0,5,7,[1167],"[2, 1]",82
9524,1287,384,0,0,5,7,"[129, 581]",[3],77
9525,1288,3222,1,0,3,19,[630],[1],66
9526,1288,3333,1,0,3,19,"[426, 2, 373, 562, 1]",[1],50
9527,1288,152,1,0,3,19,"[1563, 1]",[6],77
9528,1291,764,1,0,3,0,[944],"[1, 5]",77
9529,1291,2417,0,0,3,0,[3295],"[2, 1]",68
9530,1291,988,0,0,3,0,"[1050, 2, 13, 74]","[2, 1]",78
9531,1291,2619,0,0,3,0,[3455],[1],81
9532,1291,1856,0,0,3,0,"[2880, 2881]","[13, 14]",80
9533,1291,269,1,0,3,0,"[13, 165, 18, 561, 1656, 1657]",[1],75
9534,1291,3496,0,0,3,0,"[1076, 4210]",[1],70
9535,1291,1896,0,0,3,0,"[691, 2904]",[2],80
9536,1291,3820,0,0,3,0,"[748, 5, 1, 344, 4472]",[10],82
9537,1291,3823,1,0,3,0,[473],[1],81
9538,1291,496,0,0,3,0,"[145, 323, 324]","[2, 1, 5]",76
9539,1291,844,1,0,3,0,"[21, 2, 2148, 1]",[1],75
9540,1291,3124,1,0,3,0,"[1375, 3887]","[2, 1]",81
9541,1291,862,1,0,3,0,"[2165, 1021]",[1],78
9542,1291,3162,0,0,3,0,[3914],"[2, 1]",81
9543,1291,3319,0,0,3,0,"[4069, 1112]",[1],81
9544,1291,121,1,0,3,0,"[58, 2, 546, 1526, 1]",[1],75
9545,1291,1596,1,0,3,0,"[2710, 99]",[1],79
9546,1291,390,0,0,3,0,"[1753, 1754, 170, 170]","[3, 2, 1]",47
9547,1293,2426,0,1,2,5,"[701, 2, 1247, 1]","[2, 1, 5]",80
9548,1293,3276,1,1,2,5,"[203, 4026]",[2],82
9549,1293,453,0,1,2,5,"[14, 9, 82, 122]",[2],75
9550,1294,2251,0,0,5,20,"[3166, 2, 266, 3167, 1]",[2],73
9551,1294,935,1,0,5,20,"[466, 2215, 1]","[2, 14]",35
9552,1294,1642,0,0,5,20,"[382, 98, 3, 45, 3, 501, 794]","[2, 1]",78
9553,1294,3419,1,0,5,20,"[240, 14, 1072]","[2, 11]",52
9554,1294,201,1,0,5,20,"[60, 1593]",[1],77
9555,1294,2697,1,0,5,20,"[13, 92, 1, 3518]","[2, 1, 5]",80
9556,1294,2849,0,0,5,20,"[3635, 3636]","[2, 1]",73
9557,1294,2874,1,0,5,20,"[1351, 97, 1]",[2],39
9558,1294,476,0,0,5,20,"[1810, 1]","[2, 1]",76
9559,1294,633,1,0,5,20,"[1939, 780, 44]",[2],77
9560,1294,1180,1,0,5,20,"[2405, 13, 663]",[2],73
9561,1294,3874,0,0,5,20,"[4522, 4, 50, 133, 3]","[2, 5]",78
9562,1294,1516,1,0,5,20,"[95, 2, 1, 1019]",[2],78
9563,1294,3132,1,0,5,20,"[1321, 273, 3893]",[2],1
9564,1294,156,1,0,5,20,"[41, 4, 1, 199]",[2],77
9565,1294,189,1,0,5,20,[1587],[2],77
9566,1294,2766,0,0,5,20,"[88, 2, 3568, 3569, 1]","[2, 1]",80
9567,1294,2767,0,0,5,20,[3570],[2],80
9568,1294,3577,0,0,5,20,"[40, 137, 4275]",[1],70
9569,1294,1202,0,0,5,20,"[2421, 5, 11]",[2],69
9570,1294,1067,1,0,5,20,"[2303, 4, 2304, 3]","[2, 14, 5]",19
9571,1294,568,1,0,5,20,"[1881, 8, 1, 108]","[2, 1]",75
9572,1295,1152,1,0,3,6,"[1095, 633, 79, 17]","[11, 19, 4]",30
9573,1295,3855,1,0,3,6,"[131, 2, 9, 43, 1360, 4503, 4504]","[1, 5]",81
9574,1295,320,0,0,3,6,[1693],"[19, 4]",75
9575,1295,2928,1,0,3,6,"[3709, 366, 1]",[1],66
9576,1295,2008,0,0,3,6,"[216, 52, 782, 1, 2957]","[11, 1, 19]",78
9577,1297,716,1,1,2,7,"[2013, 2014]",[11],57
9578,1297,3043,0,1,2,7,"[524, 184]",[2],74
9579,1297,2250,0,1,2,7,"[36, 125, 1173]",[1],72
9580,1297,1602,0,1,2,7,"[1173, 24, 6, 2713]",[2],79
9581,1297,2271,0,1,2,7,"[3179, 267]",[1],80
9582,1297,1472,1,1,2,7,"[30, 2, 2627]","[11, 4]",79
9583,1297,3230,0,1,2,7,"[856, 1361, 1]",[4],56
9584,1297,2440,1,1,2,7,"[252, 29, 4, 121]",[1],80
9585,1297,3403,0,1,2,7,"[1123, 1, 504]","[1, 4]",62
9586,1297,2607,1,1,2,7,"[110, 673]",[1],80
9587,1297,202,0,1,2,7,"[837, 1594]","[1, 5]",77
9588,1297,3427,1,1,2,7,"[4156, 4157]",[11],50
9589,1297,3281,1,1,2,7,"[4031, 4032, 21, 1]",[13],80
9590,1297,1839,0,1,2,7,"[13, 332]",[2],80
9591,1297,268,0,1,2,7,"[26, 856]",[1],76
9592,1297,278,0,1,2,7,"[860, 1663]",[2],77
9593,1297,3495,0,1,2,7,"[4208, 4209]","[2, 1]",74
9594,1297,443,1,1,2,7,"[899, 98, 12, 1]",[13],76
9595,1297,2864,1,1,2,7,[1350],[2],81
9596,1297,3669,0,1,2,7,"[4361, 4362]",[2],74
9597,1297,2158,1,1,2,7,"[486, 686, 2, 3, 600, 178, 37, 12]","[11, 6]",78
9598,1297,833,0,1,2,7,"[93, 268, 93]",[2],78
9599,1297,2317,1,1,2,7,"[3217, 1]",[2],79
9600,1297,1529,1,1,2,7,[2670],[1],79
9601,1297,2189,1,1,2,7,"[11, 437, 3, 553, 3109]",[16],79
9602,1297,867,0,1,2,7,[2167],"[2, 11]",78
9603,1297,869,1,1,2,7,"[2169, 30]",[11],78
9604,1297,3304,1,1,2,7,"[41, 4059]","[11, 1]",60
9605,1297,893,0,1,2,7,"[349, 17]",[1],78
9606,1297,2523,1,1,2,7,[3367],"[1, 4]",59
9607,1297,156,0,1,2,7,"[41, 4, 1, 199]",[2],77
9608,1297,166,1,1,2,7,"[822, 823, 1]","[2, 1]",77
9609,1297,2727,1,1,2,7,"[3539, 116]",[19],37
9610,1297,178,0,1,2,7,"[9, 239, 830]",[2],75
9611,1297,325,0,1,2,7,"[1699, 1700, 1701, 571]",[2],77
9612,1297,191,0,1,2,7,"[835, 396, 1]",[1],77
9613,1297,3765,1,1,2,7,"[321, 4427, 1]","[1, 5]",72
9614,1297,3921,1,1,2,7,"[108, 87]",[2],45
9615,1297,3922,1,1,2,7,"[1400, 108]",[2],46
9616,1298,577,0,1,3,6,[1894],"[7, 10]",76
